epoch,loss,train_forward_flops_epoch,train_estimated_flops_epoch,cumulative_train_estimated_flops,cumulative_train_estimated_tflops,val_loss,val_macro_f1,val_balanced_acc,val_accuracy,val_sensitivity,val_specificity,val_auc,method_id,method_label,seed,run_dir,fusion_mode,ft_mode,warmup,trainable_params,total_params,trainable_ratio,lr,alpha_values,mode
11,0.0549460769094669,11575326744576.0,34725980233728.0,381985782571008.0,381.985782571008,0.2426165447190955,0.9228691945454952,0.9220796578454958,0.925925925925926,0.9418604651162792,0.9022988505747126,0.9715985030740444,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
12,0.0475214634732575,11575326744576.0,34725980233728.0,416711762804736.0,416.711762804736,0.2646256418967688,0.9158761510000836,0.9162657043571236,0.9189814814814816,0.9302325581395348,0.9022988505747126,0.9729127684219904,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
13,0.0412551827388589,11575326744576.0,34725980233728.0,451437743038464.0,451.437743038464,0.2739676910418051,0.9232954545454546,0.9248863940122962,0.925925925925926,0.9302325581395348,0.9195402298850576,0.975184888176067,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
14,0.0455218722196145,11575326744576.0,34725980233728.0,486163723272192.0,486.163723272192,0.2373891116844283,0.9279599777654252,0.9287623630045444,0.9305555555555556,0.937984496124031,0.9195402298850576,0.975942261427426,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
15,0.0352491326246064,11575326744576.0,34725980233728.0,520889703505920.0,520.88970350592,0.313543985011401,0.9127239370328104,0.9226811013098102,0.914351851851852,0.8798449612403101,0.9655172413793104,0.9786821705426356,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
16,0.0331271465412383,11575326744576.0,34725980233728.0,555615683739648.0,555.615683739648,0.2675007479610266,0.9396833375219904,0.9384522854851644,0.9421296296296297,0.9573643410852714,0.9195402298850576,0.9753630936469748,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
17,0.0270403277743415,11575326744576.0,34725980233728.0,590341663973376.0,590.341663973376,0.2831243698795636,0.9321059721598564,0.9288960171077252,0.9351851851851852,0.9612403100775194,0.896551724137931,0.97628753452731,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
18,0.0282538301299088,11575326744576.0,34725980233728.0,625067644207104.0,625.067644207104,0.3575079436931345,0.9127239370328104,0.9226811013098102,0.914351851851852,0.8798449612403101,0.9655172413793104,0.97469482313107,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
19,0.0318727189227828,11575326744576.0,34725980233728.0,659793624440832.0,659.793624440832,0.2488058419139296,0.946543073773258,0.942395081529003,0.949074074074074,0.9767441860465116,0.9080459770114944,0.9802080548872852,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
20,0.0349541152710854,11575326744576.0,34725980233728.0,694519604674560.0,694.51960467456,0.2875353957491892,0.9349829151778994,0.9345763164929164,0.9375,0.9496124031007752,0.9195402298850576,0.9762207074757197,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
21,0.0267584312773023,11575326744576.0,34725980233728.0,729245584908288.0,729.245584908288,0.30730485667785,0.9297533404731332,0.9269580326116011,0.9328703703703703,0.9573643410852714,0.896551724137931,0.9751069232825448,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
22,0.0368144481644495,11575326744576.0,34725980233728.0,763971565142016.0,763.971565142016,0.2778991845746835,0.937677556818182,0.9393210371558408,0.9398148148148148,0.9418604651162792,0.9367816091954024,0.9783480352846832,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
23,0.0341969924390491,11575326744576.0,34725980233728.0,798697545375744.0,798.697545375744,0.3211696167235021,0.9203820055290274,0.919206094627105,0.9236111111111112,0.9418604651162792,0.896551724137931,0.9729573197897174,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
24,0.03227491424157,11575326744576.0,34725980233728.0,833423525609472.0,833.423525609472,0.3539440681536992,0.9185014204545454,0.9200748462977814,0.9212962962962964,0.9263565891472868,0.913793103448276,0.9723558763254032,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
25,0.0429020833350246,11575326744576.0,34725980233728.0,868149505843200.0,868.1495058432,0.3097171260526887,0.91864406779661,0.9210104250200482,0.9212962962962964,0.9224806201550388,0.9195402298850576,0.9728013900026732,DHTL_wo_KMD,DHTL-Net,1,runs_binary_iqa/DHTL_wo_KMD_seed1,,,,,,,,,
1,0.7258493087428659,11575326744576.0,34725980233728.0,34725980233728.0,34.725980233728,0.6811983916494582,0.6939309382629927,0.7003475006682705,0.6990740740740741,0.6937984496124031,0.7068965517241379,0.7548115477145149,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
2,0.64934633792939,11575326744576.0,34725980233728.0,69451960467456.0,69.451960467456,0.6540905391728437,0.6978756884343037,0.7032878909382518,0.7037037037037037,0.7054263565891473,0.7011494252873564,0.7718078945023613,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
3,0.6199564552798713,11575326744576.0,34725980233728.0,104177940701184.0,104.177940701184,0.6643979129967866,0.7256995264743866,0.7423148890670943,0.7268518518518519,0.6627906976744186,0.8218390804597702,0.7823220172859306,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
4,0.3876142966203029,11575326744576.0,34725980233728.0,138903920934912.0,138.903920934912,0.3396399385399288,0.867820613690008,0.8765036086607858,0.8703703703703703,0.8449612403100775,0.9080459770114944,0.942172324690368,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
5,0.2065795513969984,11575326744576.0,34725980233728.0,173629901168640.0,173.62990116864,0.2604067540831036,0.9035288863229104,0.914929163325314,0.9050925925925926,0.8643410852713178,0.9655172413793104,0.975273990911521,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
6,0.1473418409676896,11575326744576.0,34725980233728.0,208355881402368.0,208.355881402368,0.2472137317613319,0.9169846542399868,0.923750334135258,0.9189814814814816,0.8992248062015504,0.9482758620689656,0.9727122872672193,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
7,0.1061405409593821,11575326744576.0,34725980233728.0,243081861636096.0,243.081861636096,0.277714856520847,0.9145494505494506,0.9208767709168671,0.9166666666666666,0.8992248062015504,0.942528735632184,0.9685690100686092,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
8,0.0616500824580136,11575326744576.0,34725980233728.0,277807841869824.0,277.807841869824,0.2449379103879133,0.9230152365677626,0.9230152365677626,0.925925925925926,0.937984496124031,0.9080459770114944,0.9764991535240132,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
9,0.0741557670271624,11575326744576.0,34725980233728.0,312533822103552.0,312.533822103552,0.2628063367748702,0.9040541233150532,0.8963512429831596,0.9097222222222222,0.9651162790697676,0.8275862068965517,0.9736255903056223,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
10,0.046653839582591,11575326744576.0,34725980233728.0,347259802337280.0,347.25980233728,0.2252135137440981,0.9271041915089882,0.9231488906709436,0.9305555555555556,0.9612403100775194,0.8850574712643678,0.9778134188719594,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
11,0.0501635564005603,11575326744576.0,34725980233728.0,381985782571008.0,381.985782571008,0.2398134856312363,0.9353375872449176,0.9373830526597168,0.9375,0.937984496124031,0.9367816091954024,0.9793504410585404,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
12,0.0556766615003698,11575326744576.0,34725980233728.0,416711762804736.0,416.711762804736,0.2392198335793283,0.9280894886363636,0.929697941726811,0.9305555555555556,0.9341085271317828,0.9252873563218392,0.9784148623362736,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
13,0.0410168950606428,11575326744576.0,34725980233728.0,451437743038464.0,451.437743038464,0.3453596205347114,0.9101871101871102,0.9188719593691526,0.9120370370370372,0.8837209302325582,0.9540229885057472,0.973425109150851,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
14,0.0368317462756286,11575326744576.0,34725980233728.0,486163723272192.0,486.163723272192,0.2930729278811702,0.9150442477876106,0.91158781074579,0.9189814814814816,0.9496124031007752,0.8735632183908046,0.9759645371112892,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
15,0.0389193796246848,11575326744576.0,34725980233728.0,520889703505920.0,520.88970350592,0.3096799184050824,0.9351044593429216,0.9355118952151832,0.9375,0.9457364341085271,0.9252873563218392,0.9733916956250556,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
16,0.0441119900228392,11575326744576.0,34725980233728.0,555615683739648.0,555.615683739648,0.4220193816279923,0.903946637020567,0.90470462443197,0.9074074074074074,0.9186046511627908,0.8908045977011494,0.960460661142297,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
17,0.0526522268624825,11575326744576.0,34725980233728.0,590341663973376.0,590.341663973376,0.2386833325856261,0.9164636268708668,0.9200080192461908,0.9189814814814816,0.9147286821705426,0.9252873563218392,0.9785262407555912,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
18,0.0334177591916124,11575326744576.0,34725980233728.0,625067644207104.0,625.067644207104,0.3044883136947949,0.9225650332728372,0.9202085004009624,0.925925925925926,0.9496124031007752,0.8908045977011494,0.9723447384834714,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
19,0.0311833064432567,11575326744576.0,34725980233728.0,659793624440832.0,659.793624440832,0.3000300446594203,0.9160293897136004,0.9172012830793904,0.9189814814814816,0.9263565891472868,0.9080459770114944,0.971876949122338,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
20,0.0344122053070517,11575326744576.0,34725980233728.0,694519604674560.0,694.51960467456,0.2963541246674679,0.9209681621882329,0.9229484095161722,0.9236111111111112,0.9263565891472868,0.9195402298850576,0.9724338412189256,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
21,0.0354942853928753,11575326744576.0,34725980233728.0,729245584908288.0,729.245584908288,0.2668993027397879,0.912525029810786,0.908714247527399,0.9166666666666666,0.9496124031007752,0.867816091954023,0.97654370489174,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
22,0.0339801426378897,11575326744576.0,34725980233728.0,763971565142016.0,763.971565142016,0.3246937083701293,0.9160293897136004,0.9172012830793904,0.9189814814814816,0.9263565891472868,0.9080459770114944,0.9738260714603938,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
23,0.0380239543780706,11575326744576.0,34725980233728.0,798697545375744.0,798.697545375744,0.2776121113587309,0.9177253478523896,0.9153969526864476,0.9212962962962964,0.9457364341085271,0.8850574712643678,0.9770337699367372,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
24,0.0275028816071806,11575326744576.0,34725980233728.0,833423525609472.0,833.423525609472,0.2702687607595214,0.925060015780373,0.9230820636193532,0.9282407407407408,0.9496124031007752,0.896551724137931,0.9778579702396863,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
25,0.0228693164742396,11575326744576.0,34725980233728.0,868149505843200.0,868.1495058432,0.2825051344655178,0.9258861617642988,0.9286955359529536,0.9282407407407408,0.9263565891472868,0.9310344827586208,0.9779025216074132,DHTL_wo_KMD,DHTL-Net,2,runs_binary_iqa/DHTL_wo_KMD_seed2,,,,,,,,,
1,0.693585714114081,11575326744576.0,34725980233728.0,34725980233728.0,34.725980233728,0.6695590615272522,0.6680405169402724,0.6845094894413258,0.6689814814814815,0.6046511627906976,0.764367816091954,0.7679764768778403,DHTL_wo_KMD,DHTL-Net,3,runs_binary_iqa/DHTL_wo_KMD_seed3,,,,,,,,,
2,0.6394037324304258,11575326744576.0,34725980233728.0,69451960467456.0,69.451960467456,0.6426543814164621,0.7016317016317016,0.714514835605453,0.7037037037037037,0.6589147286821705,0.7701149425287356,0.7861979862781788,DHTL_wo_KMD,DHTL-Net,3,runs_binary_iqa/DHTL_wo_KMD_seed3,,,,,,,,,
3,0.6116668479256496,11575326744576.0,34725980233728.0,104177940701184.0,104.177940701184,0.6399289899402194,0.6949793839437303,0.708700882117081,0.6967592592592593,0.6472868217054264,0.7701149425287356,0.7913659449345096,DHTL_wo_KMD,DHTL-Net,3,runs_binary_iqa/DHTL_wo_KMD_seed3,,,,,,,,,
4,0.4052190478227275,11575326744576.0,34725980233728.0,138903920934912.0,138.903920934912,0.3217278964541576,0.8822266114001168,0.8825848703555199,0.8865740740740741,0.9031007751937984,0.8620689655172413,0.9496792301523655,DHTL_wo_KMD,DHTL-Net,3,runs_binary_iqa/DHTL_wo_KMD_seed3,,,,,,,,,
5,0.1908332869651918,11575326744576.0,34725980233728.0,173629901168640.0,173.62990116864,0.2581126596088762,0.910063113604488,0.917936380646886,0.9120370370370372,0.8875968992248062,0.9482758620689656,0.9665196471531676,DHTL_wo_KMD,DHTL-Net,3,runs_binary_iqa/DHTL_wo_KMD_seed3,,,,,,,,,
6,0.1349408614650829,11575326744576.0,34725980233728.0,208355881402368.0,208.355881402368,0.2731631516858383,0.9061502031239816,0.9196738839882383,0.9074074074074074,0.8565891472868217,0.9827586206896552,0.972935044105854,DHTL_wo_KMD,DHTL-Net,3,runs_binary_iqa/DHTL_wo_KMD_seed3,,,,,,,,,
7,0.0951099606431109,11575326744576.0,34725980233728.0,243081861636096.0,243.081861636096,0.2403908722378589,0.9191741322004798,0.9247527399091152,0.9212962962962964,0.9069767441860463,0.942528735632184,0.9766773589949213,DHTL_wo_KMD,DHTL-Net,3,runs_binary_iqa/DHTL_wo_KMD_seed3,,,,,,,,,
8,0.0793861614016264,11575326744576.0,34725980233728.0,277807841869824.0,277.807841869824,0.2059813759945057,0.9177253478523896,0.9153969526864476,0.9212962962962964,0.9457364341085271,0.8850574712643678,0.97972912768422,DHTL_wo_KMD,DHTL-Net,3,runs_binary_iqa/DHTL_wo_KMD_seed3,,,,,,,,,
9,0.0723794835876119,11575326744576.0,34725980233728.0,312533822103552.0,312.533822103552,0.2519115990510693,0.9067600099615374,0.9094493450948944,0.9097222222222222,0.9108527131782944,0.9080459770114944,0.97329145504767,DHTL_wo_KMD,DHTL-Net,3,runs_binary_iqa/DHTL_wo_KMD_seed3,,,,,,,,,
10,0.0514877342422861,11575326744576.0,34725980233728.0,347259802337280.0,347.25980233728,0.2494735869544523,0.925757970540461,0.9277599572306868,0.9282407407407408,0.9302325581395348,0.9252873563218392,0.9766328076271942,DHTL_wo_KMD,DHTL-Net,3,runs_binary_iqa/DHTL_wo_KMD_seed3,,,,,,,,,
